source_file,source_sheet,source_row_id,field,campaign_raw,campaign_code,campaign_canonical,campaign_scope,campaign_mapping_basis,well_raw,well_canonical,well_base_canonical,well_instance_id,wbs_code_raw,wbs_lvl1,wbs_lvl2,wbs_lvl3,wbs_lvl4,wbs_lvl5,wbs_label_raw,cost_actual,currency,event_code_raw,event_code_desc,npt_class,mapping_status_campaign,mapping_status_well,mapping_method,mapping_confidence,source_text_used,tag_well_or_pad,tag_lvl5
20260327_WBS_Data.xlsx,Data.Summary,80fce25220cdcfbf,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 9-10RD,AWI 9-10,AWI 9-10,SALAK_2025_2026|AWI 9-10,E540-30101096162-D245401,E540-30-D245401,E540-30101-D245401,E540-3010109-D245401,E540-301010961-D245401,E540-30101096162-D245401,Casing Repair & Modif AWI 9-10RD,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Casing Repair & Modif AWI 9-10RD | Material | Casing Repair & Modif AWI 9-10RD,Well,Casing Repair & Modif
20260327_WBS_Data.xlsx,Data.Summary,ae147b1a035aef07,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 9-10RD,AWI 9-10,AWI 9-10,SALAK_2025_2026|AWI 9-10,E540-30101096193-D245401,E540-30-D245401,E540-30101-D245401,E540-3010109-D245401,E540-301010961-D245401,E540-30101096193-D245401,Asset Transfer AWI 9-10RD,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Asset Transfer AWI 9-10RD | Material | Asset Transfer AWI 9-10RD,Well,Asset Transfer
20260327_WBS_Data.xlsx,Data.Summary,2ab233aefdd093d4,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 9-10RD,AWI 9-10,AWI 9-10,SALAK_2025_2026|AWI 9-10,E540-30101096118-D245401,E540-30-D245401,E540-30101-D245401,E540-3010109-D245401,E540-301010961-D245401,E540-30101096118-D245401,Fuel & Lubricants AWI 9-10RD,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Fuel & Lubricants AWI 9-10RD | Material | Fuel & Lubricants AWI 9-10RD,Well,Fuel & Lubricants
20260327_WBS_Data.xlsx,Data.Summary,f6609c6e0f389252,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 9-10RD,AWI 9-10,AWI 9-10,SALAK_2025_2026|AWI 9-10,E540-30101096102-D245401,E540-30-D245401,E540-30101-D245401,E540-3010109-D245401,E540-301010961-D245401,E540-30101096102-D245401,Well Equip. Surface AWI 9-10RD,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Well Equip. Surface AWI 9-10RD | Material | Well Equip. Surface AWI 9-10RD,Well,Well Equipment Surface
20260327_WBS_Data.xlsx,Data.Summary,2a4e6163ab1a970b,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 9-10RD,AWI 9-10,AWI 9-10,SALAK_2025_2026|AWI 9-10,E540-30101096101-D245401,E540-30-D245401,E540-30101-D245401,E540-3010109-D245401,E540-301010961-D245401,E540-30101096101-D245401,Casing AWI 9-10RD,16239.590000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Casing AWI 9-10RD | Material | Casing AWI 9-10RD,Well,Casing
20260327_WBS_Data.xlsx,Data.Summary,82c6be3b68fde65e,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080245-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080245-D245401,Drilling Rig O&M AWI 23-2,535788.290000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Drilling Rig O&M AWI 23-2 | Services | Drilling Rig O&M AWI 23-2,Well,Drilling Rig O&M
20260327_WBS_Data.xlsx,Data.Summary,b0448dfb51067bd3,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080224-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080224-D245401,Explosive Handling & Permittingting AWI 23-2,5090.540000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Explosive Handling & Permittingting AWI 23-2 | Services | Explosive Handling & Permittingting AWI 23-2,Well,Explosive Handling & Permitting
20260327_WBS_Data.xlsx,Data.Summary,ac273ae4e4933c00,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080298-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080298-D245401,API non API Machine Shop Serv AWI 23-2,34147.780000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,API non API Machine Shop Serv AWI 23-2 | Services | API non API Machine Shop Serv AWI 23-2,Well,API non API Machine Shop Service
20260327_WBS_Data.xlsx,Data.Summary,2f6f04b5b6e64dc6,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080297-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080297-D245401,Welding Services AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Welding Services AWI 23-2 | Services | Welding Services AWI 23-2,Well,Welding Service
20260327_WBS_Data.xlsx,Data.Summary,c7cfc1b9e075ba40,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080296-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080296-D245401,Vehicle Inspection AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Vehicle Inspection AWI 23-2 | Services | Vehicle Inspection AWI 23-2,Well,Vehicle Inspection
20260327_WBS_Data.xlsx,Data.Summary,3dc4f8632e5ed185,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080295-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080295-D245401,Rig Inspection AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Rig Inspection AWI 23-2 | Services | Rig Inspection AWI 23-2,Well,Rig Inspection
20260327_WBS_Data.xlsx,Data.Summary,935501a2976fe032,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080294-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080294-D245401,NDT Inspection AWI 23-2,12618.120000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,NDT Inspection AWI 23-2 | Services | NDT Inspection AWI 23-2,Well,NDT Inspection
20260327_WBS_Data.xlsx,Data.Summary,dba6f4fde87affea,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080220-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080220-D245401,"Drilling Safety, Health & Enviro AWI 23- AWI 23-2",9851.290000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,"Drilling Safety, Health & Enviro AWI 23- | Services | Drilling Safety, Health & Enviro AWI 23-",Well,"Drilling Safety, Health & Environment"
20260327_WBS_Data.xlsx,Data.Summary,23f8b0b05b50f9cc,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080217-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080217-D245401,Other Transportation AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Other Transportation AWI 23-2 | Services | Other Transportation AWI 23-2,Well,Other Transportation
20260327_WBS_Data.xlsx,Data.Summary,d25f4cc3ba8ca504,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080216-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080216-D245401,Land Transportation AWI 23-2,74352.560000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Land Transportation AWI 23-2 | Services | Land Transportation AWI 23-2,Well,Land Transportation
20260327_WBS_Data.xlsx,Data.Summary,ba99c195b09dd609,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080215-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080215-D245401,Supervision AWI 23-2,56306.360000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Supervision AWI 23-2 | Services | Supervision AWI 23-2,Well,Supervision
20260327_WBS_Data.xlsx,Data.Summary,6c88e8ba6d01c5d1,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080214-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080214-D245401,Open Hole Electrical Logging Serv AWI 23 AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Open Hole Electrical Logging Serv AWI 23 | Services | Open Hole Electrical Logging Serv AWI 23,Well,Open Hole Electrical Logging Service
20260327_WBS_Data.xlsx,Data.Summary,f90a70f20181fd46,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080213-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080213-D245401,Mud Logging Service AWI 23-2,45900.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Mud Logging Service AWI 23-2 | Services | Mud Logging Service AWI 23-2,Well,Mud Logging Service
20260327_WBS_Data.xlsx,Data.Summary,667181f1e3938bed,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080247-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080247-D245401,Coring AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Coring AWI 23-2 | Services | Coring AWI 23-2,Well,Coring
20260327_WBS_Data.xlsx,Data.Summary,6440d79c3319e4a3,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080212-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080212-D245401,"Cement, Cementing & Pump Fees AWI 23-2",556572.630000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,"Cement, Cementing & Pump Fees AWI 23-2 | Services | Cement, Cementing & Pump Fees AWI 23-2",Well,"Cement, Cementing & Pump Fees"
20260327_WBS_Data.xlsx,Data.Summary,da457e798bb3d6e0,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080211-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080211-D245401,Casing Installation AWI 23-2,65679.520000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Casing Installation AWI 23-2 | Services | Casing Installation AWI 23-2,Well,Casing Installation
20260327_WBS_Data.xlsx,Data.Summary,fe38a61c5d3c2e81,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080210-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080210-D245401,Directional Drilling & Surveys AWI 23-2,305864.510000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Directional Drilling & Surveys AWI 23-2 | Services | Directional Drilling & Surveys AWI 23-2,Well,Directional Drilling & Surveys
20260327_WBS_Data.xlsx,Data.Summary,9ded9ff558fa3413,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080209-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080209-D245401,Equipment Rental AWI 23-2,286869.750000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Equipment Rental AWI 23-2 | Services | Equipment Rental AWI 23-2,Well,Equipment Rental
20260327_WBS_Data.xlsx,Data.Summary,66ef5ae18addaa80,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080208-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080208-D245401,"Bits, Reamer and Core heads AWI 23-2",241956.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,"Bits, Reamer and Core heads AWI 23-2 | Services | Bits, Reamer and Core heads AWI 23-2",Well,"Bits, Reamer and Core heads"
20260327_WBS_Data.xlsx,Data.Summary,4805cfdbf2037f44,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080207-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080207-D245401,"Mud, Chemical and Eng Serv AWI 23-2",410447.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,"Mud, Chemical and Eng Serv AWI 23-2 | Services | Mud, Chemical and Eng Serv AWI 23-2",Well,"Mud, Chemical and Engineering Service"
20260327_WBS_Data.xlsx,Data.Summary,db6a9d923089b36e,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080205-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080205-D245401,Contract Rig AWI 23-2,441013.530000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Contract Rig AWI 23-2 | Services | Contract Rig AWI 23-2,Well,Contract Rig
20260327_WBS_Data.xlsx,Data.Summary,7d1be1238c69ccde,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080204-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010802-D245401,E540-30101080204-D245401,Service Lines & Comm AWI 23-2,1095.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Service Lines & Comm AWI 23-2 | Services | Service Lines & Comm AWI 23-2,Well,Service Lines & Communication
20260327_WBS_Data.xlsx,Data.Summary,0f083a33715bdf34,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101080160-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010801-D245401,E540-30101080160-D245401,Consumables AWI 23-2,576.420000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Consumables AWI 23-2 | Material | Consumables AWI 23-2,Well,Consumables
20260327_WBS_Data.xlsx,Data.Summary,61f8db1b806deaa9,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101086162-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010861-D245401,E540-30101086162-D245401,Casing Repair & Modif AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Casing Repair & Modif AWI 23-2 | Material | Casing Repair & Modif AWI 23-2,Well,Casing Repair & Modif
20260327_WBS_Data.xlsx,Data.Summary,5e61a85a1dfb55d5,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101086193-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010861-D245401,E540-30101086193-D245401,Asset Transfer AWI 23-2,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Asset Transfer AWI 23-2 | Material | Asset Transfer AWI 23-2,Well,Asset Transfer
20260327_WBS_Data.xlsx,Data.Summary,60f14aa9b617ae13,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101086118-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010861-D245401,E540-30101086118-D245401,Fuel & Lubricants AWI 23-2,199759.800000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Fuel & Lubricants AWI 23-2 | Material | Fuel & Lubricants AWI 23-2,Well,Fuel & Lubricants
20260327_WBS_Data.xlsx,Data.Summary,705a5d807f5950fd,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101086102-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010861-D245401,E540-30101086102-D245401,Well Equip. Surface AWI 23-2,76400.290000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Well Equip. Surface AWI 23-2 | Material | Well Equip. Surface AWI 23-2,Well,Well Equipment Surface
20260327_WBS_Data.xlsx,Data.Summary,43bb737c985b374d,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 23-2,AWI 23-2,AWI 23-2,SALAK_2025_2026|AWI 23-2,E540-30101086101-D245401,E540-30-D245401,E540-30101-D245401,E540-3010108-D245401,E540-301010861-D245401,E540-30101086101-D245401,Casing AWI 23-2,965451.400000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Casing AWI 23-2 | Material | Casing AWI 23-2,Well,Casing
20260327_WBS_Data.xlsx,Data.Summary,5f1f4c1e7a603546,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070245-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070245-D245401,Drilling Rig O&M AWI 21-8,395934.560000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Drilling Rig O&M AWI 21-8 | Services | Drilling Rig O&M AWI 21-8,Well,Drilling Rig O&M
20260327_WBS_Data.xlsx,Data.Summary,83359dc40549e32a,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070224-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070224-D245401,Explosive Handling & Permittingting AWI 21-8,5235.620000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Explosive Handling & Permittingting AWI 21-8 | Services | Explosive Handling & Permittingting AWI 21-8,Well,Explosive Handling & Permitting
20260327_WBS_Data.xlsx,Data.Summary,17ce744629ada959,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070298-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070298-D245401,API non API Machine Shop Serv AWI 21-8,42179.350000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,API non API Machine Shop Serv AWI 21-8 | Services | API non API Machine Shop Serv AWI 21-8,Well,API non API Machine Shop Service
20260327_WBS_Data.xlsx,Data.Summary,e4cb404b3e3cf124,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070297-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070297-D245401,Welding Services AWI 21-8,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Welding Services AWI 21-8 | Services | Welding Services AWI 21-8,Well,Welding Service
20260327_WBS_Data.xlsx,Data.Summary,e3b6f5930d110381,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070296-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070296-D245401,Vehicle Inspection AWI 21-8,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Vehicle Inspection AWI 21-8 | Services | Vehicle Inspection AWI 21-8,Well,Vehicle Inspection
20260327_WBS_Data.xlsx,Data.Summary,d7b9f0bff9245e2d,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070295-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070295-D245401,Rig Inspection AWI 21-8,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Rig Inspection AWI 21-8 | Services | Rig Inspection AWI 21-8,Well,Rig Inspection
20260327_WBS_Data.xlsx,Data.Summary,ca68e5161ef51b63,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070294-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070294-D245401,NDT Inspection AWI 21-8,32818.090000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,NDT Inspection AWI 21-8 | Services | NDT Inspection AWI 21-8,Well,NDT Inspection
20260327_WBS_Data.xlsx,Data.Summary,544ad4efc8ac4cac,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070220-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070220-D245401,"Drilling Safety, Health & Enviro AWI 21- AWI 21-8",7386.960000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,"Drilling Safety, Health & Enviro AWI 21- | Services | Drilling Safety, Health & Enviro AWI 21-",Well,"Drilling Safety, Health & Environment"
20260327_WBS_Data.xlsx,Data.Summary,36026d9ed307150d,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070217-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070217-D245401,Other Transportation AWI 21-8,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Other Transportation AWI 21-8 | Services | Other Transportation AWI 21-8,Well,Other Transportation
20260327_WBS_Data.xlsx,Data.Summary,20906f254baac969,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070216-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070216-D245401,Land Transportation AWI 21-8,138436.380000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Land Transportation AWI 21-8 | Services | Land Transportation AWI 21-8,Well,Land Transportation
20260327_WBS_Data.xlsx,Data.Summary,24948a9334fcfcb6,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070215-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070215-D245401,Supervision AWI 21-8,70968.660000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Supervision AWI 21-8 | Services | Supervision AWI 21-8,Well,Supervision
20260327_WBS_Data.xlsx,Data.Summary,4e5d970553ca8213,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070214-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070214-D245401,Open Hole Electrical Logging Serv AWI 21 AWI 21-8,0.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Open Hole Electrical Logging Serv AWI 21 | Services | Open Hole Electrical Logging Serv AWI 21,Well,Open Hole Electrical Logging Service
20260327_WBS_Data.xlsx,Data.Summary,435ddfd364c985f1,SALAK,SLK 2025,E540-30101-D245401,SALAK_2025_2026,in_scope,campaign_label_alias,AWI 21-8,AWI 21-8,AWI 21-8,SALAK_2025_2026|AWI 21-8,E540-30101070213-D245401,E540-30-D245401,E540-30101-D245401,E540-3010107-D245401,E540-301010702-D245401,E540-30101070213-D245401,Mud Logging Service AWI 21-8,31400.000000,USD,,,,mapped,mapped_from_well_name,campaign_alias_match,high,Mud Logging Service AWI 21-8 | Services | Mud Logging Service AWI 21-8,Well,Mud Logging Service
