classification_key,source_row_id,field,campaign_raw,campaign_canonical,campaign_start_year,campaign_code,well_raw,well_canonical,mapping_method,mapping_confidence,mapping_source,l0_id,l0_desc,l1_id,l1_desc,l2_id,l2_desc,l3_id,l3_desc,l4_id,l4_desc,l5_id,l5_desc,wbs_family_tag,family_group_key,classification,driver_family,budget_usd,release_usd,released_usd,committed_usd,actual_usd,source_sheet,source_workbook,source_field_campaign_year
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046162-D235301,e501e4a09d3ff094,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 4,DRJ-56,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010104-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-301010461-D235301,E530-30101046162-D235301,Casing Repair & Modif,Casing Repair & Modif,casing_repair_modif,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046193-D235301,6063c6e48c29cb07,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 4,DRJ-56,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010104-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-301010461-D235301,E530-30101046193-D235301,Asset Transfer,Asset Transfer,asset_transfer,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046118-D235301,89f6115cf9087e74,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 4,DRJ-56,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010104-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-301010461-D235301,E530-30101046118-D235301,Fuel & Lubricants,Fuel & Lubricants,fuel_lubricants,well_tied,well_scope,0,0,0,0,432977.030000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046102-D235301,18968de5bac166cc,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 4,DRJ-56,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010104-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-301010461-D235301,E530-30101046102-D235301,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,78767.680000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010104-D235301|E530-301010461-D235301|E530-30101046101-D235301,f4cccff4a224dc08,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 4,DRJ-56,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010104-D235301,E530-3010104-D235301,E530-301010461-D235301,E530-301010461-D235301,E530-30101046101-D235301,Casing,Casing,casing,well_tied,well_scope,0,0,0,0,710970.270000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030224-D235301,dd16e698bdb607ae,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030224-D235301,Explosive Handling & Permitting,Explosive Handling & Permitting,explosive_handling_permitting,well_tied,well_scope,0,0,0,0,26590.890000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030298-D235301,de0518c71d961fe3,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030298-D235301,API non API Machine Shop Service,API non API Machine Shop Service,api_non_api_machine_shop_service,well_tied,well_scope,0,0,0,0,41026.320000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030297-D235301,e9e13eda017dfc14,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030297-D235301,Welding Service,Welding Service,welding_service,well_tied,well_scope,0,0,0,0,11566.430000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030296-D235301,1235b0e9603df166,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030296-D235301,Vehicle Inspection,Vehicle Inspection,vehicle_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030295-D235301,35dba0d72de5f91f,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030295-D235301,Rig Inspection,Rig Inspection,rig_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030294-D235301,30aeeab233b723b6,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030294-D235301,NDT Inspection,NDT Inspection,ndt_inspection,well_tied,well_scope,0,0,0,0,21811.640000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030220-D235301,531ea8b8d7b4e94e,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030220-D235301,"Drilling Safety, Health & Environment","Drilling Safety, Health & Environment",drilling_safety_health_environment,well_tied,well_scope,0,0,0,0,7271.730000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030217-D235301,b13cadfd6193724b,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030217-D235301,Other Transportation,Other Transportation,other_transportation,well_tied,well_scope,0,0,0,0,11385.840000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030216-D235301,d5343db397db3577,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030216-D235301,Land Transportation,Land Transportation,land_transportation,well_tied,well_scope,0,0,0,0,93130.320000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030215-D235301,7757610e040610fd,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030215-D235301,Supervision,Supervision,supervision,well_tied,well_scope,0,0,0,0,68405.980000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030214-D235301,7ba5999d643eba6e,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030214-D235301,Open Hole Electrical Logging Service,Open Hole Electrical Logging Service,open_hole_electrical_logging_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030213-D235301,a9dec94351c7ecf8,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030213-D235301,Mud Logging Service,Mud Logging Service,mud_logging_service,well_tied,well_scope,0,0,0,0,49750.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030247-D235301,5b4ba3cbd885997a,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030247-D235301,Coring,Coring,coring,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030212-D235301,434e1b532efe238e,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030212-D235301,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees",cement_cementing_pump_fees,well_tied,well_scope,0,0,0,0,531994.690000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030211-D235301,af4245d826ee1b90,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030211-D235301,Casing Installation,Casing Installation,casing_installation,well_tied,well_scope,0,0,0,0,66983.460000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030210-D235301,e888780e7040f2d8,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030210-D235301,Directional Drilling & Surveys,Directional Drilling & Surveys,directional_drilling_surveys,well_tied,well_scope,0,0,0,0,270682.540000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030209-D235301,e3f9efb7e750d196,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030209-D235301,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,475623.600000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030208-D235301,709140be4a00da76,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030208-D235301,"Bits, Reamer and Core heads","Bits, Reamer and Core heads",bits_reamer_and_core_heads,well_tied,well_scope,0,0,0,0,258054.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030207-D235301,0b3304c4f95aa14b,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030207-D235301,"Mud, Chemical and Engineering Service","Mud, Chemical and Engineering Service",mud_chemical_and_engineering_service,well_tied,well_scope,0,0,0,0,336707.500000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030205-D235301,6ba70439cf0614e8,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030205-D235301,Contract Rig,Contract Rig,contract_rig,well_tied,well_scope,0,0,0,0,783052.640000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010302-D235301|E530-30101030204-D235301,ff14d4b99171512c,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010302-D235301,E530-301010302-D235301,E530-30101030204-D235301,Service Lines & Communication,Service Lines & Communication,service_lines_communication,well_tied,well_scope,0,0,0,0,1500.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010301-D235301|E530-30101030160-D235301,0ca59fc7b16db4de,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010301-D235301,E530-301010301-D235301,E530-30101030160-D235301,Consumables,Consumables,consumables,well_tied,well_scope,0,0,0,0,21260.210000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036162-D235301,1e4820f3d55aea3b,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-301010361-D235301,E530-30101036162-D235301,Casing Repair & Modif,Casing Repair & Modif,casing_repair_modif,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036193-D235301,a84135957d184d18,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-301010361-D235301,E530-30101036193-D235301,Asset Transfer,Asset Transfer,asset_transfer,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036118-D235301,861733cfdfabb0fe,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-301010361-D235301,E530-30101036118-D235301,Fuel & Lubricants,Fuel & Lubricants,fuel_lubricants,well_tied,well_scope,0,0,0,0,312598.370000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036102-D235301,466fb5c00bd51535,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-301010361-D235301,E530-30101036102-D235301,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,81369.120000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010103-D235301|E530-301010361-D235301|E530-30101036101-D235301,a129140224aac69c,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 3,DRJ-55,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010103-D235301,E530-3010103-D235301,E530-301010361-D235301,E530-301010361-D235301,E530-30101036101-D235301,Casing,Casing,casing,well_tied,well_scope,0,0,0,0,889177.810000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020224-D235301,69b18c7fe9ac1422,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020224-D235301,Explosive Handling & Permitting,Explosive Handling & Permitting,explosive_handling_permitting,well_tied,well_scope,0,0,0,0,10541.250000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020298-D235301,74ce499901d3bc0d,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020298-D235301,API non API Machine Shop Service,API non API Machine Shop Service,api_non_api_machine_shop_service,well_tied,well_scope,0,0,0,0,45923.600000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020297-D235301,7f351cecf0ec68b5,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020297-D235301,Welding Service,Welding Service,welding_service,well_tied,well_scope,0,0,0,0,16524.200000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020296-D235301,28a288c3ebc5e205,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020296-D235301,Vehicle Inspection,Vehicle Inspection,vehicle_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020295-D235301,0059dad80be9d6c6,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020295-D235301,Rig Inspection,Rig Inspection,rig_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020294-D235301,067a9b3db0cddf0b,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020294-D235301,NDT Inspection,NDT Inspection,ndt_inspection,well_tied,well_scope,0,0,0,0,40556.830000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020220-D235301,bd0f93d0b8dcd55d,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020220-D235301,"Drilling Safety, Health & Environment","Drilling Safety, Health & Environment",drilling_safety_health_environment,well_tied,well_scope,0,0,0,0,12486.360000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020217-D235301,15fa1f1d254248ee,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020217-D235301,Other Transportation,Other Transportation,other_transportation,well_tied,well_scope,0,0,0,0,18849.940000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020216-D235301,b0443150ce9a52bf,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020216-D235301,Land Transportation,Land Transportation,land_transportation,well_tied,well_scope,0,0,0,0,38209.460000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
