classification_key,field,wbs_code_lv5,wbs_lvl5,wbs_family_tag,example_wbs_label,supporting_cost_total,estimation_class,driver_family,well_estimation_use,campaign_estimation_use,approval_status,approval_basis,approval_notes
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038908-D235301|E530-30203890821-D235301,DARAJAT,E530-30203890821-D235301,E530-30203890821-D235301,Material - Non LL,Tie In-Material Non LL Pad 14,87204.810000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P003,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038908-D235301|E530-30203890860-D235301,DARAJAT,E530-30203890860-D235301,E530-30203890860-D235301,Material - LL,Tie In-Material LL Pad 14,44689.980000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P002,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038909-D235301|E530-30203890963-D235301,DARAJAT,E530-30203890963-D235301,E530-30203890963-D235301,"Installation, Hook Up & Pre-Commisioning","Tie In-Inst,HookUp&Pre-Comm Pad 14",0.000000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P004,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039007-D235301|E530-30203900759-D235301,DARAJAT,E530-30203900759-D235301,E530-30203900759-D235301,Engineering,Tie In-Eng Pad 20,30436.570000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P001,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039008-D235301|E530-30203900821-D235301,DARAJAT,E530-30203900821-D235301,E530-30203900821-D235301,Material - Non LL,Tie In-Material Non LL Pad 20,234054.440000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P003,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039008-D235301|E530-30203900860-D235301,DARAJAT,E530-30203900860-D235301,E530-30203900860-D235301,Material - LL,Tie In-Material LL Pad 20,77309.110000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P002,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039009-D235301|E530-30203900963-D235301,DARAJAT,E530-30203900963-D235301,E530-30203900963-D235301,"Installation, Hook Up & Pre-Commisioning","Tie In-Inst,HookUp&Pre-Comm Pad 20",332808.460000,hybrid,tie_in_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P004,curated_pad_tie_in
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039207-D235301|E530-30203920759-D235301,DARAJAT,E530-30203920759-D235301,E530-30203920759-D235301,Engineering,Spec Req Eng Pad 18,1110.610000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P006,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039208-D235301|E530-30203920821-D235301,DARAJAT,E530-30203920821-D235301,E530-30203920821-D235301,Material - Non LL,Spec Req Material Non LL Pad 18,35149.650000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P008,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039208-D235301|E530-30203920860-D235301,DARAJAT,E530-30203920860-D235301,E530-30203920860-D235301,Material - LL,Spec Req Material LL Pad 18,158740.030000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P007,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039209-D235301|E530-30203920962-D235301,DARAJAT,E530-30203920962-D235301,E530-30203920962-D235301,Construction,Spec Req Const Pad 18,18471.940000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P005,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039307-D235301|E530-30203930759-D235301,DARAJAT,E530-30203930759-D235301,E530-30203930759-D235301,Engineering,Spec Req Eng Pad 14,1091.860000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P006,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039308-D235301|E530-30203930821-D235301,DARAJAT,E530-30203930821-D235301,E530-30203930821-D235301,Material - Non LL,Spec Req Material Non LL Pad 14,1816.580000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P008,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039308-D235301|E530-30203930860-D235301,DARAJAT,E530-30203930860-D235301,E530-30203930860-D235301,Material - LL,Spec Req Material LL Pad 14,20333.560000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P007,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039309-D235301|E530-30203930962-D235301,DARAJAT,E530-30203930962-D235301,E530-30203930962-D235301,Construction,Spec Req Const Pad 14,0.000000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P005,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039407-D235301|E530-30203940759-D235301,DARAJAT,E530-30203940759-D235301,E530-30203940759-D235301,Engineering,Spec Req Eng Pad 20,9484.610000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P006,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039408-D235301|E530-30203940821-D235301,DARAJAT,E530-30203940821-D235301,E530-30203940821-D235301,Material - Non LL,Spec Req Material Non LL Pad 20,77870.020000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P008,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039408-D235301|E530-30203940860-D235301,DARAJAT,E530-30203940860-D235301,E530-30203940860-D235301,Material - LL,Spec Req Material LL Pad 20,286145.230000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P007,curated_pad_expansion
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039409-D235301|E530-30203940962-D235301,DARAJAT,E530-30203940962-D235301,E530-30203940962-D235301,Construction,Spec Req Const Pad 20,104400.710000,hybrid,pad_expansion_flag,exclude,scope_scaled,approved_policy,R2_POLICY_P005,curated_pad_expansion
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010101-D245401|E540-30101010160-D245401,SALAK,E540-30101010160-D245401,E540-30101010160-D245401,Consumables,Consumables AWI 2-6,26254.710000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010204-D245401,SALAK,E540-30101010204-D245401,E540-30101010204-D245401,Service Lines & Communication,Service Lines & Comm AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010205-D245401,SALAK,E540-30101010205-D245401,E540-30101010205-D245401,Contract Rig,Contract Rig AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010207-D245401,SALAK,E540-30101010207-D245401,E540-30101010207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Eng Serv AWI 2-6",218933.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010208-D245401,SALAK,E540-30101010208-D245401,E540-30101010208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads AWI 2-6",226776.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010209-D245401,SALAK,E540-30101010209-D245401,E540-30101010209-D245401,Equipment Rental,Equipment Rental AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010210-D245401,SALAK,E540-30101010210-D245401,E540-30101010210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys AWI 2-6,383225.500000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010211-D245401,SALAK,E540-30101010211-D245401,E540-30101010211-D245401,Casing Installation,Casing Installation AWI 2-6,64407.340000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010212-D245401,SALAK,E540-30101010212-D245401,E540-30101010212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees AWI 2-6",257054.570000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010213-D245401,SALAK,E540-30101010213-D245401,E540-30101010213-D245401,Mud Logging Service,Mud Logging Service AWI 2-6,23525.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010214-D245401,SALAK,E540-30101010214-D245401,E540-30101010214-D245401,Open Hole Electrical Logging Service,Open Hole Electrical Logging Serv AWI 2- AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010215-D245401,SALAK,E540-30101010215-D245401,E540-30101010215-D245401,Supervision,Supervision AWI 2-6,45711.430000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010216-D245401,SALAK,E540-30101010216-D245401,E540-30101010216-D245401,Land Transportation,Land Transportation AWI 2-6,58439.030000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010217-D245401,SALAK,E540-30101010217-D245401,E540-30101010217-D245401,Other Transportation,Other Transportation AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010220-D245401,SALAK,E540-30101010220-D245401,E540-30101010220-D245401,"Drilling Safety, Health & Environment","Drilling Safety, Health & Enviro AWI 2-6",4450.160000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010224-D245401,SALAK,E540-30101010224-D245401,E540-30101010224-D245401,Explosive Handling & Permitting,Explosive Handling & Permittingting AWI 2-6,7572.760000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010245-D245401,SALAK,E540-30101010245-D245401,E540-30101010245-D245401,Drilling Rig O&M,Drilling Rig O&M AWI 2-6,219911.210000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010247-D245401,SALAK,E540-30101010247-D245401,E540-30101010247-D245401,Coring,Coring AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010294-D245401,SALAK,E540-30101010294-D245401,E540-30101010294-D245401,NDT Inspection,NDT Inspection AWI 2-6,11942.240000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010295-D245401,SALAK,E540-30101010295-D245401,E540-30101010295-D245401,Rig Inspection,Rig Inspection AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010296-D245401,SALAK,E540-30101010296-D245401,E540-30101010296-D245401,Vehicle Inspection,Vehicle Inspection AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010297-D245401,SALAK,E540-30101010297-D245401,E540-30101010297-D245401,Welding Service,Welding Services AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010298-D245401,SALAK,E540-30101010298-D245401,E540-30101010298-D245401,API non API Machine Shop Service,API non API Machine Shop Serv AWI 2-6,9498.840000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016101-D245401,SALAK,E540-30101016101-D245401,E540-30101016101-D245401,Casing,Casing AWI 2-6,575229.740000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016102-D245401,SALAK,E540-30101016102-D245401,E540-30101016102-D245401,Well Equipment Surface,Well Equip. Surface AWI 2-6,55714.090000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016118-D245401,SALAK,E540-30101016118-D245401,E540-30101016118-D245401,Fuel & Lubricants,Fuel & Lubricants AWI 2-6,95453.760000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016162-D245401,SALAK,E540-30101016162-D245401,E540-30101016162-D245401,Casing Repair & Modif,Casing Repair & Modif AWI 2-6,45349.480000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016193-D245401,SALAK,E540-30101016193-D245401,E540-30101016193-D245401,Asset Transfer,Asset Transfer AWI 2-6,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010201-D245401|E540-30101020160-D245401,SALAK,E540-30101020160-D245401,E540-30101020160-D245401,Consumables,Consumables AWI 2-7 ML,43003.200000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020204-D245401,SALAK,E540-30101020204-D245401,E540-30101020204-D245401,Service Lines & Communication,Service Lines & Comm AWI 2-7 ML,1350.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020205-D245401,SALAK,E540-30101020205-D245401,E540-30101020205-D245401,Contract Rig,Contract Rig AWI 2-7 ML,202739.530000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020207-D245401,SALAK,E540-30101020207-D245401,E540-30101020207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Eng Serv AWI 2-7 ML",330676.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020208-D245401,SALAK,E540-30101020208-D245401,E540-30101020208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads AWI 2-7 ML",129276.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020209-D245401,SALAK,E540-30101020209-D245401,E540-30101020209-D245401,Equipment Rental,Equipment Rental AWI 2-7 ML,569931.800000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020210-D245401,SALAK,E540-30101020210-D245401,E540-30101020210-D245401,Directional Drilling & Surveys,Directional Drilling & Surveys AWI 2-7 ML,539568.660000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020211-D245401,SALAK,E540-30101020211-D245401,E540-30101020211-D245401,Casing Installation,Casing Installation AWI 2-7 ML,80541.200000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020212-D245401,SALAK,E540-30101020212-D245401,E540-30101020212-D245401,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees AWI 2-7 ML",452778.440000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020213-D245401,SALAK,E540-30101020213-D245401,E540-30101020213-D245401,Mud Logging Service,Mud Logging Service AWI 2-7 ML,53900.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020214-D245401,SALAK,E540-30101020214-D245401,E540-30101020214-D245401,Open Hole Electrical Logging Service,Open Hole Electrical Logging Serv AWI 2-7 ML,183600.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020215-D245401,SALAK,E540-30101020215-D245401,E540-30101020215-D245401,Supervision,Supervision AWI 2-7 ML,55185.550000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020216-D245401,SALAK,E540-30101020216-D245401,E540-30101020216-D245401,Land Transportation,Land Transportation AWI 2-7 ML,211145.090000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020217-D245401,SALAK,E540-30101020217-D245401,E540-30101020217-D245401,Other Transportation,Other Transportation AWI 2-7 ML,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020220-D245401,SALAK,E540-30101020220-D245401,E540-30101020220-D245401,"Drilling Safety, Health & Environment","Drilling Safety, Health & Enviro AWI 2-7 ML",10083.500000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020224-D245401,SALAK,E540-30101020224-D245401,E540-30101020224-D245401,Explosive Handling & Permitting,Explosive Handling & Permitting AWI 2-7 ML,14521.320000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020245-D245401,SALAK,E540-30101020245-D245401,E540-30101020245-D245401,Drilling Rig O&M,Drilling Rig O&M AWI 2-7 ML,636198.740000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020247-D245401,SALAK,E540-30101020247-D245401,E540-30101020247-D245401,Coring,Coring AWI 2-7 ML,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020294-D245401,SALAK,E540-30101020294-D245401,E540-30101020294-D245401,NDT Inspection,NDT Inspection AWI 2-7 ML,27067.600000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020295-D245401,SALAK,E540-30101020295-D245401,E540-30101020295-D245401,Rig Inspection,Rig Inspection AWI 2-7 ML,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020296-D245401,SALAK,E540-30101020296-D245401,E540-30101020296-D245401,Vehicle Inspection,Vehicle Inspection AWI 2-7 ML,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020297-D245401,SALAK,E540-30101020297-D245401,E540-30101020297-D245401,Welding Service,Welding Services AWI 2-7 ML,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020298-D245401,SALAK,E540-30101020298-D245401,E540-30101020298-D245401,API non API Machine Shop Service,API non API Machine Shop Serv AWI 2-7 ML,13606.350000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010261-D245401|E540-30101026101-D245401,SALAK,E540-30101026101-D245401,E540-30101026101-D245401,Casing,Casing AWI 2-7 ML,725447.720000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010261-D245401|E540-30101026102-D245401,SALAK,E540-30101026102-D245401,E540-30101026102-D245401,Well Equipment Surface,Well Equip. Surface AWI 2-7 ML,111558.080000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010261-D245401|E540-30101026118-D245401,SALAK,E540-30101026118-D245401,E540-30101026118-D245401,Fuel & Lubricants,Fuel & Lubricants AWI 2-7 ML,295020.140000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010261-D245401|E540-30101026162-D245401,SALAK,E540-30101026162-D245401,E540-30101026162-D245401,Casing Repair & Modif,Casing Repair & Modif AWI 2-7 ML,33522.600000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010261-D245401|E540-30101026193-D245401,SALAK,E540-30101026193-D245401,E540-30101026193-D245401,Asset Transfer,Asset Transfer AWI 2-7 ML,0.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010103-D245401|E540-301010301-D245401|E540-30101030160-D245401,SALAK,E540-30101030160-D245401,E540-30101030160-D245401,Consumables,Consumables AWI 21-7,13955.480000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010103-D245401|E540-301010302-D245401|E540-30101030204-D245401,SALAK,E540-30101030204-D245401,E540-30101030204-D245401,Service Lines & Communication,Service Lines & Comm AWI 21-7,825.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010103-D245401|E540-301010302-D245401|E540-30101030205-D245401,SALAK,E540-30101030205-D245401,E540-30101030205-D245401,Contract Rig,Contract Rig AWI 21-7,555095.700000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag. Material item above USD 500k; included in the material review queue.
SALAK|E540-30101-D245401|E540-3010103-D245401|E540-301010302-D245401|E540-30101030207-D245401,SALAK,E540-30101030207-D245401,E540-30101030207-D245401,"Mud, Chemical and Engineering Service","Mud, Chemical and Eng Serv AWI 21-7",299496.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010103-D245401|E540-301010302-D245401|E540-30101030208-D245401,SALAK,E540-30101030208-D245401,E540-30101030208-D245401,"Bits, Reamer and Core heads","Bits, Reamer and Core heads AWI 21-7",94068.000000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
SALAK|E540-30101-D245401|E540-3010103-D245401|E540-301010302-D245401|E540-30101030209-D245401,SALAK,E540-30101030209-D245401,E540-30101030209-D245401,Equipment Rental,Equipment Rental AWI 21-7,294408.350000,well_tied,well_scope,direct,rollup_from_wells,approved_auto,R1_DICT_WELL_TAG,Approved from explicit dictionary tag.
