classification_key,field,wbs_code_lv5,wbs_lvl2,wbs_lvl3,wbs_lvl4,wbs_lvl5,classification,classification_confidence,classification_rule_id,classification_rule_text,recommended_allocation_basis,include_for_modeling_initial,review_status,review_notes,supporting_row_count,supporting_cost_total
DARAJAT|E530-30203-D235301|E530-3020383-D235301|E530-302038309-D235301|E530-30203830962-D235301,DARAJAT,E530-30203830962-D235301,E530-30203-D235301,E530-3020383-D235301,E530-302038309-D235301,E530-30203830962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,230187.850000
DARAJAT|E530-30203-D235301|E530-3020384-D235301|E530-302038407-D235301|E530-30203840759-D235301,DARAJAT,E530-30203840759-D235301,E530-30203-D235301,E530-3020384-D235301,E530-302038407-D235301,E530-30203840759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,5004.810000
DARAJAT|E530-30203-D235301|E530-3020384-D235301|E530-302038408-D235301|E530-30203840821-D235301,DARAJAT,E530-30203840821-D235301,E530-30203-D235301,E530-3020384-D235301,E530-302038408-D235301,E530-30203840821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,13374.810000
DARAJAT|E530-30203-D235301|E530-3020384-D235301|E530-302038408-D235301|E530-30203840860-D235301,DARAJAT,E530-30203840860-D235301,E530-30203-D235301,E530-3020384-D235301,E530-302038408-D235301,E530-30203840860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,0.000000
DARAJAT|E530-30203-D235301|E530-3020384-D235301|E530-302038409-D235301|E530-30203840962-D235301,DARAJAT,E530-30203840962-D235301,E530-30203-D235301,E530-3020384-D235301,E530-302038409-D235301,E530-30203840962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,285749.380000
DARAJAT|E530-30203-D235301|E530-3020385-D235301|E530-302038507-D235301|E530-30203850759-D235301,DARAJAT,E530-30203850759-D235301,E530-30203-D235301,E530-3020385-D235301,E530-302038507-D235301,E530-30203850759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,10429.600000
DARAJAT|E530-30203-D235301|E530-3020385-D235301|E530-302038508-D235301|E530-30203850821-D235301,DARAJAT,E530-30203850821-D235301,E530-30203-D235301,E530-3020385-D235301,E530-302038508-D235301,E530-30203850821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,20537.780000
DARAJAT|E530-30203-D235301|E530-3020385-D235301|E530-302038508-D235301|E530-30203850860-D235301,DARAJAT,E530-30203850860-D235301,E530-30203-D235301,E530-3020385-D235301,E530-302038508-D235301,E530-30203850860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,0.000000
DARAJAT|E530-30203-D235301|E530-3020385-D235301|E530-302038509-D235301|E530-30203850962-D235301,DARAJAT,E530-30203850962-D235301,E530-30203-D235301,E530-3020385-D235301,E530-302038509-D235301,E530-30203850962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,0.000000
DARAJAT|E530-30203-D235301|E530-3020386-D235301|E530-302038607-D235301|E530-30203860759-D235301,DARAJAT,E530-30203860759-D235301,E530-30203-D235301,E530-3020386-D235301,E530-302038607-D235301,E530-30203860759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,35136.880000
DARAJAT|E530-30203-D235301|E530-3020386-D235301|E530-302038608-D235301|E530-30203860821-D235301,DARAJAT,E530-30203860821-D235301,E530-30203-D235301,E530-3020386-D235301,E530-302038608-D235301,E530-30203860821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,59491.440000
DARAJAT|E530-30203-D235301|E530-3020386-D235301|E530-302038608-D235301|E530-30203860860-D235301,DARAJAT,E530-30203860860-D235301,E530-30203-D235301,E530-3020386-D235301,E530-302038608-D235301,E530-30203860860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,0.000000
DARAJAT|E530-30203-D235301|E530-3020386-D235301|E530-302038609-D235301|E530-30203860962-D235301,DARAJAT,E530-30203860962-D235301,E530-30203-D235301,E530-3020386-D235301,E530-302038609-D235301,E530-30203860962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,998367.290000
DARAJAT|E530-30203-D235301|E530-3020387-D235301|E530-302038707-D235301|E530-30203870759-D235301,DARAJAT,E530-30203870759-D235301,E530-30203-D235301,E530-3020387-D235301,E530-302038707-D235301,E530-30203870759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,9910.040000
DARAJAT|E530-30203-D235301|E530-3020387-D235301|E530-302038708-D235301|E530-30203870821-D235301,DARAJAT,E530-30203870821-D235301,E530-30203-D235301,E530-3020387-D235301,E530-302038708-D235301,E530-30203870821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,112405.300000
DARAJAT|E530-30203-D235301|E530-3020387-D235301|E530-302038708-D235301|E530-30203870860-D235301,DARAJAT,E530-30203870860-D235301,E530-30203-D235301,E530-3020387-D235301,E530-302038708-D235301,E530-30203870860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,45097.580000
DARAJAT|E530-30203-D235301|E530-3020387-D235301|E530-302038709-D235301|E530-30203870963-D235301,DARAJAT,E530-30203870963-D235301,E530-30203-D235301,E530-3020387-D235301,E530-302038709-D235301,E530-30203870963-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,161480.130000
DARAJAT|E530-30203-D235301|E530-3020388-D235301|E530-302038807-D235301|E530-30203880759-D235301,DARAJAT,E530-30203880759-D235301,E530-30203-D235301,E530-3020388-D235301,E530-302038807-D235301,E530-30203880759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,10339.410000
DARAJAT|E530-30203-D235301|E530-3020388-D235301|E530-302038808-D235301|E530-30203880821-D235301,DARAJAT,E530-30203880821-D235301,E530-30203-D235301,E530-3020388-D235301,E530-302038808-D235301,E530-30203880821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,160462.480000
DARAJAT|E530-30203-D235301|E530-3020388-D235301|E530-302038808-D235301|E530-30203880860-D235301,DARAJAT,E530-30203880860-D235301,E530-30203-D235301,E530-3020388-D235301,E530-302038808-D235301,E530-30203880860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,99714.620000
DARAJAT|E530-30203-D235301|E530-3020388-D235301|E530-302038809-D235301|E530-30203880963-D235301,DARAJAT,E530-30203880963-D235301,E530-30203-D235301,E530-3020388-D235301,E530-302038809-D235301,E530-30203880963-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,413724.300000
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038907-D235301|E530-30203890759-D235301,DARAJAT,E530-30203890759-D235301,E530-30203-D235301,E530-3020389-D235301,E530-302038907-D235301,E530-30203890759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,5095.300000
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038908-D235301|E530-30203890821-D235301,DARAJAT,E530-30203890821-D235301,E530-30203-D235301,E530-3020389-D235301,E530-302038908-D235301,E530-30203890821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,87204.810000
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038908-D235301|E530-30203890860-D235301,DARAJAT,E530-30203890860-D235301,E530-30203-D235301,E530-3020389-D235301,E530-302038908-D235301,E530-30203890860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,44689.980000
DARAJAT|E530-30203-D235301|E530-3020389-D235301|E530-302038909-D235301|E530-30203890963-D235301,DARAJAT,E530-30203890963-D235301,E530-30203-D235301,E530-3020389-D235301,E530-302038909-D235301,E530-30203890963-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,0.000000
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039007-D235301|E530-30203900759-D235301,DARAJAT,E530-30203900759-D235301,E530-30203-D235301,E530-3020390-D235301,E530-302039007-D235301,E530-30203900759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,30436.570000
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039008-D235301|E530-30203900821-D235301,DARAJAT,E530-30203900821-D235301,E530-30203-D235301,E530-3020390-D235301,E530-302039008-D235301,E530-30203900821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,234054.440000
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039008-D235301|E530-30203900860-D235301,DARAJAT,E530-30203900860-D235301,E530-30203-D235301,E530-3020390-D235301,E530-302039008-D235301,E530-30203900860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,77309.110000
DARAJAT|E530-30203-D235301|E530-3020390-D235301|E530-302039009-D235301|E530-30203900963-D235301,DARAJAT,E530-30203900963-D235301,E530-30203-D235301,E530-3020390-D235301,E530-302039009-D235301,E530-30203900963-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,332808.460000
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039207-D235301|E530-30203920759-D235301,DARAJAT,E530-30203920759-D235301,E530-30203-D235301,E530-3020392-D235301,E530-302039207-D235301,E530-30203920759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,1110.610000
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039208-D235301|E530-30203920821-D235301,DARAJAT,E530-30203920821-D235301,E530-30203-D235301,E530-3020392-D235301,E530-302039208-D235301,E530-30203920821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,35149.650000
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039208-D235301|E530-30203920860-D235301,DARAJAT,E530-30203920860-D235301,E530-30203-D235301,E530-3020392-D235301,E530-302039208-D235301,E530-30203920860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,158740.030000
DARAJAT|E530-30203-D235301|E530-3020392-D235301|E530-302039209-D235301|E530-30203920962-D235301,DARAJAT,E530-30203920962-D235301,E530-30203-D235301,E530-3020392-D235301,E530-302039209-D235301,E530-30203920962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,18471.940000
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039307-D235301|E530-30203930759-D235301,DARAJAT,E530-30203930759-D235301,E530-30203-D235301,E530-3020393-D235301,E530-302039307-D235301,E530-30203930759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,1091.860000
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039308-D235301|E530-30203930821-D235301,DARAJAT,E530-30203930821-D235301,E530-30203-D235301,E530-3020393-D235301,E530-302039308-D235301,E530-30203930821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,1816.580000
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039308-D235301|E530-30203930860-D235301,DARAJAT,E530-30203930860-D235301,E530-30203-D235301,E530-3020393-D235301,E530-302039308-D235301,E530-30203930860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,20333.560000
DARAJAT|E530-30203-D235301|E530-3020393-D235301|E530-302039309-D235301|E530-30203930962-D235301,DARAJAT,E530-30203930962-D235301,E530-30203-D235301,E530-3020393-D235301,E530-302039309-D235301,E530-30203930962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,0.000000
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039407-D235301|E530-30203940759-D235301,DARAJAT,E530-30203940759-D235301,E530-30203-D235301,E530-3020394-D235301,E530-302039407-D235301,E530-30203940759-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,9484.610000
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039408-D235301|E530-30203940821-D235301,DARAJAT,E530-30203940821-D235301,E530-30203-D235301,E530-3020394-D235301,E530-302039408-D235301,E530-30203940821-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,77870.020000
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039408-D235301|E530-30203940860-D235301,DARAJAT,E530-30203940860-D235301,E530-30203-D235301,E530-3020394-D235301,E530-302039408-D235301,E530-30203940860-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,286145.230000
DARAJAT|E530-30203-D235301|E530-3020394-D235301|E530-302039409-D235301|E530-30203940962-D235301,DARAJAT,E530-30203940962-D235301,E530-30203-D235301,E530-3020394-D235301,E530-302039409-D235301,E530-30203940962-D235301,campaign_tied,high,R2_TAG_PAD,Tag_Well_or_Pad=Pad indicates shared campaign/pad scope.,allocate_later_by_campaign,no,approved_auto,,1,104400.710000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010101-D245401|E540-30101010160-D245401,SALAK,E540-30101010160-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010101-D245401,E540-30101010160-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,26254.710000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010204-D245401,SALAK,E540-30101010204-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010204-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010205-D245401,SALAK,E540-30101010205-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010205-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010207-D245401,SALAK,E540-30101010207-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010207-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,218933.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010208-D245401,SALAK,E540-30101010208-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010208-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,226776.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010209-D245401,SALAK,E540-30101010209-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010209-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010210-D245401,SALAK,E540-30101010210-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010210-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,383225.500000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010211-D245401,SALAK,E540-30101010211-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010211-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,64407.340000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010212-D245401,SALAK,E540-30101010212-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010212-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,257054.570000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010213-D245401,SALAK,E540-30101010213-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010213-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,23525.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010214-D245401,SALAK,E540-30101010214-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010214-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010215-D245401,SALAK,E540-30101010215-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010215-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,45711.430000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010216-D245401,SALAK,E540-30101010216-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010216-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,58439.030000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010217-D245401,SALAK,E540-30101010217-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010217-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010220-D245401,SALAK,E540-30101010220-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010220-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,4450.160000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010224-D245401,SALAK,E540-30101010224-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010224-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,7572.760000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010245-D245401,SALAK,E540-30101010245-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010245-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,219911.210000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010247-D245401,SALAK,E540-30101010247-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010247-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010294-D245401,SALAK,E540-30101010294-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010294-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,11942.240000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010295-D245401,SALAK,E540-30101010295-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010295-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010296-D245401,SALAK,E540-30101010296-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010296-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010297-D245401,SALAK,E540-30101010297-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010297-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010102-D245401|E540-30101010298-D245401,SALAK,E540-30101010298-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010102-D245401,E540-30101010298-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,9498.840000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016101-D245401,SALAK,E540-30101016101-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010161-D245401,E540-30101016101-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,575229.740000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016102-D245401,SALAK,E540-30101016102-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010161-D245401,E540-30101016102-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,55714.090000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016118-D245401,SALAK,E540-30101016118-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010161-D245401,E540-30101016118-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,95453.760000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016162-D245401,SALAK,E540-30101016162-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010161-D245401,E540-30101016162-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,45349.480000
SALAK|E540-30101-D245401|E540-3010101-D245401|E540-301010161-D245401|E540-30101016193-D245401,SALAK,E540-30101016193-D245401,E540-30101-D245401,E540-3010101-D245401,E540-301010161-D245401,E540-30101016193-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,0.000000
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010201-D245401|E540-30101020160-D245401,SALAK,E540-30101020160-D245401,E540-30101-D245401,E540-3010102-D245401,E540-301010201-D245401,E540-30101020160-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,43003.200000
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020204-D245401,SALAK,E540-30101020204-D245401,E540-30101-D245401,E540-3010102-D245401,E540-301010202-D245401,E540-30101020204-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,1350.000000
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020205-D245401,SALAK,E540-30101020205-D245401,E540-30101-D245401,E540-3010102-D245401,E540-301010202-D245401,E540-30101020205-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,202739.530000
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020207-D245401,SALAK,E540-30101020207-D245401,E540-30101-D245401,E540-3010102-D245401,E540-301010202-D245401,E540-30101020207-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,330676.000000
SALAK|E540-30101-D245401|E540-3010102-D245401|E540-301010202-D245401|E540-30101020208-D245401,SALAK,E540-30101020208-D245401,E540-30101-D245401,E540-3010102-D245401,E540-301010202-D245401,E540-30101020208-D245401,well_tied,high,R1_TAG_WELL,Tag_Well_or_Pad=Well indicates direct well attribution.,direct_to_well,yes,approved_auto,,1,129276.000000
