source_row_id,campaign_raw,campaign_canonical,campaign_code,campaign_start_year,mapping_method,mapping_confidence
7f6b52ad457c3b0c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
414fe947fdc16bcc,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
88641a10206ae506,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6c2ea51f25062260,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
3ac6a898b8937e28,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
0253c95a8b69eb37,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
8f24a922fce1de3e,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
a9c63e1f018da544,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
ac54054f19812ee9,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
70fdef3bf2030980,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
aa64fbc7eb1004e3,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
461197e88f9003d0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b58ae2824bd434d7,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c70ac23718838d03,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e321099abdd97f44,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e04601c69486f103,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b982938b13030680,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
323d14c873622c64,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
12dbca7078eb3b87,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
caa75935a3a97c91,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
acf81829a4c766f0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
cc99278393c21018,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
807c0710b1cb3744,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
8a66dbdf1fd71797,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1c941d9628f3f46b,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
981cbb20f8a991fc,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
85cfc9ce55e6c8d6,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e31349fca8548b70,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
db6bdad682512177,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
d92fbcd2b6aa0b1e,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
11a36a1b9b4f3ded,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
2d0cd6a58dde90fb,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e51ca3b8800c9be1,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
47d0c39c74b4f85d,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c5435b07cce847c1,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
e4baaaae47449598,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
cce7d42de8b450e5,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
3f60bab0d5fdc70b,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
3e83848b0d439560,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
bb529c823ce1c604,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f8332f1a36711333,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
9b9dfc34e60ed3a5,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
7971df95f53285ed,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
735dc68de4590fbf,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
b63c405d1e38bae3,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
847fd2c46ad367c2,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
96c38633513f11bd,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
6ec61972ae98c026,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
977ecffb83c20246,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
97c148e4a85c44f6,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
176f37bdb55678b6,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1c258e930a22eb51,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f813738740314df1,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
737c78b57b212cfb,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
50e298089defaa8b,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
1bc040498321bbb0,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
f7006d6a6a18c57e,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
eafba4c9bea4420c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
fbd848f65ff078b3,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c2ae4d7601902daa,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
9c00aa7688574384,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
3213e1e33038f42a,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
037162803bfbcc80,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
373dae5b0016e57c,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
c211f2168e51e163,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
0deebe3b4a6bd1a5,DRJ - 2022,DARAJAT_2022,E530-30101-D225301,2022,campaign_code_lookup,high
78e94958632320f2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7771ed3b8af67087,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
794d452946fe396f,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
07b29fd68941de1b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
85427f8c4e388630,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8aa5d13b8701440e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
fca274ff2015a525,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
9fd38aac09017363,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
9ffac331f317a25d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
efbfbfa8a592a5dc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
792895c77fc5ca65,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e6c19108edb64067,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e84812ac73176de3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
579e34de25deb643,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b55c8be242acf68a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
442f3ea361f6537c,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
88b2e4026d81c7ff,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
79ba9ac79b5e5a9d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
442b958e0e6055b8,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
3a9896437defc9b2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
bd4769e25a779a43,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
264bc1a112c37428,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7e0a728333df74a2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a367ff90e78b2046,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f3539bfde9a4558b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
10cde5d46120cfcc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
ec6dae19041ed56b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
c4cb13ac9282cb60,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7df5a884dbab07b7,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
bb2475560ca1a0dc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
04b704ec7e62e6d1,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
be22f73185abe036,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
6cad5279e2e77ce4,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
bdc3671b8dda5773,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
fed716b5436cc891,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
15eb95b3076960a6,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b12df3dc08f1d660,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
817b98c2a231d519,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
06938dbdba5d1f67,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
ef60ebe1cb116441,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
fc96b37289f564cc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f024ed71f2d9c398,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
5a7931524df63a7e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a5ed74aa41765723,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
38005898776c6121,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8922b3e060a106be,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
0056f1dcdb8e46de,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
93d4f712329f43d7,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
db0e9bab213ad4d4,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
20bebbeedc9e5951,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
888798bc8901aeeb,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
51e32390b45f02dc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1556e5e5f609b7aa,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
2061c725379c3d1b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8250360b6c53eac3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f28fa6a0a010e600,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
284972c2595033fd,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
739be4dd829cfeb3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1b92a55088b1d730,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f45b44e7fd2d46bc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
323874e3cbbc54ba,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
692cea1494ff6c4c,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
467dd2bf70138407,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
cc285246c5b74da6,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
96579a4bd172dba7,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
890b9f649d0b86bf,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
ee12cba5c6156736,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
80c2592a6c667bde,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8056fa751e86945d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
2e0c85109acab207,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
802834966584e761,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
14f00154fe7f4149,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e96439adbc3de4cf,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f46319543bec9e2a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
467fa8e5e28f025e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
059e91426e18718e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
6d07e900ca1c0b74,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
cbc9c48520412866,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e028a8e4a01d4a19,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b15fac3147527cd5,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
52e59a706186520b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
eea93bed4b04ba5c,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
18514c9ef81382ee,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
47becbd3456a135d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8b7aeb9e096d242d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a527645bcfd042d8,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
37c5a7ebda2cd81b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8e1ea96b59b50789,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
9b28389ebb512fc2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
bab65dd8892ff7f3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
260b91ffbfa71c2a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e1b42fc05974c195,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a8a18051bb79b6b0,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
67175a2464bc232a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f1f83edfcbdf8c54,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a0b750fd5a157f3e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
11e62f1e085e3681,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
796748362de6839e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
2c42ddf502b68922,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
ab790ffebbf326b0,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
cbb1f0cdf4debd8d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
3b7b2a165eb226a7,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
85fec68327d93ebc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
f2c64ffb7f0081a3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
938d8af00af15f3a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
9062ceaa2f088c8d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7b17b67ed78e182c,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
c2aa485e385c3843,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
95522cc3c87c9956,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
fd2c09683643bd9d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e48fba90f73fc6ed,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
0ad7233ef1650154,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
9041ab34d688d7f2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a5b58ea0bff1d6e8,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8e12371cf8a76f8d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b84243c2fab2a477,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1f9de71b7e40e3ec,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
52684b26b477eac4,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
65a3705bd7cf2cf2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
3e3b9ed4b9da9818,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
d58caee5a7c3954c,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a2636d6f3879b836,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
19c0fb74d6e2cbfc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8f7f5e1a792b2786,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
850859e4dbf061d4,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
4651fd0fee3d817e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
c2a8540b9db9d7f1,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
12532600f7d8aa92,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
3f2c1b95db67caf4,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
afcce9538ef9bd92,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
437efeb2a78a548e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
3d080ed000fca9a3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
bb373b0fb48822b2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
9a7055d2a48b5192,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
6ce95e295820e07a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
253b81766162edb8,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7a63436393997a9a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
dbc347d312c3f427,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
07e8c5eff836b46b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
c89ea8f7598e9c24,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7ef680c1f2710b00,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
85d8891f36d2b1fd,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1cda5684bb021d1e,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
2b68e373a2a97f5b,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
6e07ee2d21ddcb75,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8dc76b27377fcde9,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1e32b4d5053cdc95,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
bdf9348466400e00,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a3c137c9f691d8e3,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
83631641a382ef5a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
85b46e3880e20baf,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
605f0ab892f3ec10,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
a0baa3301937cbcb,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
566dc39d98158be1,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
4106816264480bf2,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
138e60053a0a5180,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
07f4382273d51aee,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
8ed01de61315de49,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
38a9b5b52c9e7cf1,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
6c801bfb57c53a2c,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
6b2d9f4e1262836a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
7bb641449dd87e2a,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b752fbc5312554ea,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1fe379805f36b4c7,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b24a43ac26695f72,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e2c337eac9fb0605,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
fcb14c9e6e1b0edc,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
4bddd1e19abfad15,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e4393096a5fc3043,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
b23210be03c5fad4,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
d89008a88aacabb7,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
1e23f4791ffa68b9,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
0f56a5d27d7a1e3d,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
026dfdd68b3d2e85,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
e96dff8c7fcf3d16,DRJ - 2024,DARAJAT_2023_2024,E530-30101-D235301,2023,campaign_code_lookup,high
